Ts,q0,q1,q2,q3,roll,pitch,yaw
1766.30432128906,0.748605520312277,-0.0186577950288472,-0.661019430276981,-0.0479058914846959,0.629111969727392,1.41506234502174,0.670603715856933,
1815.34057617188,0.74281761368429,-0.0164140744250698,-0.667421922005586,-0.0500054895738011,0.698372821491754,1.42857745936586,0.746003119004994,
1864.37670898438,0.736752900504022,-0.00799762531061238,-0.674315764284135,-0.0492894677005535,0.713154317229702,1.45088956253574,0.771663251958752,
1913.41296386719,0.729292353842891,-0.00455845888555476,-0.682731138992394,-0.044610255872761,0.784272294798038,1.47499425987093,0.84098673470921,
1962.44921875,0.72573384539577,0.00192980049021208,-0.686635552536938,-0.0428751619172444,0.776757208734085,1.49070996330214,0.840182459223627,
2011.48547363281,0.720971327683069,0.00461325411656158,-0.691988604927134,-0.0364805865683207,0.803692592957394,1.50986851362326,0.861843230061612,
2060.52172851563,0.718239213308362,0.00331308417129138,-0.695062484056008,-0.0317741907426582,0.862557171172346,1.51888297660352,0.912199889253388,
2109.55786132813,0.716595336836251,-0.00626796954691641,-0.696882404369403,-0.0284033494964902,1.03815188216846,1.51438494548313,1.069469772868,
2158.59423828125,0.716113093377912,-0.0218241398856241,-0.697339610315298,-0.0205721242529629,1.15482358656301,1.50521191314728,1.15305201641859,
2207.63037109375,0.714111707576868,-0.0444344504109944,-0.698513328469403,-0.0122138719871909,1.324905484195,1.48767797579869,1.27929537287747,
2256.66650390625,0.716676638172029,-0.0721947029721608,-0.693646924317071,-0.00405777607412372,1.32576351031898,1.45808848245223,1.22921263498649,
2305.70288085938,0.724606249027069,-0.085254166140726,-0.683868877452692,0.000932458130855738,1.18186018658996,1.43826307181698,1.05962970981645,
2354.73901367188,0.729254419188148,-0.10073075329191,-0.676782766146817,0.0025288104839581,1.15337658300286,1.41317275751387,1.00675952137319,
2403.775390625,0.73168165539018,-0.115910151080585,-0.671651699075587,0.00952823020502844,1.14619936006515,1.39783412467251,0.967901174582674,
2452.8115234375,0.737882071627743,-0.122523200990636,-0.663588861585679,0.0129590265367984,1.07130614426084,1.38331187177396,0.87856217601878,
2501.84765625,0.742107801873425,-0.120963928754512,-0.659193982778483,0.0103455984606014,1.02101670812146,1.3749785492646,0.834151593120271,
2550.88403320313,0.739450091037371,-0.119643641761182,-0.662441808426132,0.00835537551888003,1.05653114831513,1.37911149602927,0.874427096487987,
2599.92016601563,0.735852684312858,-0.117650107936165,-0.666799497635989,0.00759664692893006,1.09949284612252,1.3867973514014,0.921379601550229,
2648.95654296875,0.735430516149456,-0.114361623974667,-0.667834382104344,0.00778543237920787,1.09239778239527,1.39207763991288,0.91874567125396,
2697.99267578125,0.736933598307794,-0.106962126672261,-0.66741956308492,0.00625315555613367,1.04708965287008,1.39752185947324,0.886202820205506,
2747.02880859375,0.73546603796357,-0.102496211798358,-0.669747532566428,0.00474090606693299,1.0550867922958,1.40401966752274,0.902754550297274,
2796.06518554688,0.733022148331731,-0.099452472670299,-0.67288496527702,0.0036822872023908,1.08331823636864,1.41069785845149,0.936864249289544,
2845.10131835938,0.733690241915072,-0.0914373161815218,-0.673297488307607,0.00288762303477242,1.03917914335209,1.41907027465669,0.905298789644106,
2894.1376953125,0.73473899510841,-0.0867086933324862,-0.67278404070204,0.00135872892495216,1.00539057309511,1.42150657837291,0.880415330110921,
2943.173828125,0.735152931482892,-0.085478394880556,-0.672490587443353,0.000145398925825124,0.998154365600821,1.42093445711954,0.876648567644884,
2992.2099609375,0.736089702734678,-0.0826688904187363,-0.671816222645968,0.000875827957459834,0.964040578921441,1.42354987919505,0.845500178890573,
3041.24633789063,0.737811087078331,-0.0801799113056384,-0.670226661818638,0.0014843836286413,0.919144131201906,1.42396312381933,0.803276625914638,
3090.28247070313,0.739686200965438,-0.0794017337312738,-0.66825065542093,0.000866205104930571,0.889654580771264,1.42051590650668,0.77575580210112,
3139.31884765625,0.739884474914032,-0.0827481050388041,-0.667624454249219,0.00114148241675627,0.905599471737112,1.41649303306015,0.78653740073694,
3188.35498046875,0.739430373843938,-0.0904438194447822,-0.667126791423941,0.0021170558920972,0.950533106145283,1.4091929961781,0.819109213182589,
3237.39111328125,0.741451612725033,-0.0929543752523599,-0.664534461826582,0.00171439602959946,0.937599517361208,1.40182939635382,0.803137171332531,
3286.42749023438,0.743181672379852,-0.0923195970488667,-0.662689755432263,0.00061796808002332,0.916416609508505,1.39802348403929,0.784395238252414,
3335.46362304688,0.742627863846791,-0.0962447342189843,-0.662752445221982,5.76693419462979E-05,0.946198496327715,1.39374869858887,0.809364224146648,
3384.5,0.742988191114718,-0.101108129192797,-0.661623524205761,7.93269198745547E-05,0.964710178309135,1.3870876862897,0.820879745366898,
3433.5361328125,0.74383707649815,-0.10423119509104,-0.660181997095045,0.00141149147230848,0.962913412734772,1.38306376494625,0.812710332059839,
3482.572265625,0.743419667712938,-0.10838027773144,-0.659982063021375,0.00214232268569522,0.983622402077028,1.37946358552636,0.826440101250534,
3531.60864257813,0.742874557175585,-0.109877838869415,-0.660340579328038,0.00381734453214326,0.990351789954297,1.38045287905767,0.828655479171546,
3580.64477539063,0.742887010337659,-0.109473840520294,-0.660390283981398,0.00436359213040778,0.9863014153181,1.38154910552477,0.824410820876418,
3629.68115234375,0.742909670114379,-0.106800416010704,-0.660807786947576,0.00345859797188571,0.977823906459354,1.38386818887338,0.821050060449291,
3678.71728515625,0.741100600543098,-0.106046488915028,-0.662954872953006,0.00385726474561553,0.996060006149343,1.38861377072926,0.839826705163537,
3727.75341796875,0.739108567327996,-0.10863774207267,-0.664758013881591,0.00362624873836155,1.03450396119299,1.38858051193877,0.874908166092272,
3776.78979492188,0.736988235399695,-0.108588324325285,-0.667118512837913,0.00313153821635342,1.06505279280877,1.39165516931593,0.906254333318043,
3825.82592773438,0.734363103942546,-0.109351216626645,-0.669888073426234,0.00176410641127853,1.10986813759275,1.39318191768768,0.951941569080153,
3874.8623046875,0.731598003908736,-0.108086952744625,-0.673112668771487,0.000952083221510217,1.14857190434157,1.39796371316047,0.993634915562853,
3923.8984375,0.728832970338319,-0.105775869876818,-0.676471256533679,0.000778320866092653,1.1838716175788,1.40467627561238,1.03251550113814,
3972.9345703125,0.7265157810252,-0.101854289682903,-0.67955905100586,0.000140678889743941,1.21070336548538,1.412196615367,1.06587944293671,
4021.97094726563,0.723316604458614,-0.100241353885306,-0.683201617115174,-0.000557724764700692,1.26279567405882,1.41722011306635,1.12128705004731,
4071.00708007813,0.722577565459303,-0.0923795850219602,-0.685088186135372,-0.00136065565944383,1.25492131321033,1.42789742095197,1.12578213215772,
4120.04345703125,0.722119655741243,-0.0891756651310603,-0.685994499370544,-0.00156536702990473,1.25405607983491,1.43256343755156,1.12977991916204,
4169.07958984375,0.720066898493475,-0.0902229648485631,-0.688011423566213,-0.00193890441123712,1.29868379439558,1.43269121107878,1.17345120258712,
4218.11572265625,0.719402938776522,-0.0908597667202099,-0.688623750047225,-0.00111594899082808,1.31151717716205,1.43352523651526,1.18421477954217,
4267.15185546875,0.718353894630592,-0.0912500057262024,-0.689666313769749,-0.00122236462420382,1.33383429389466,1.43376495102849,1.20612979584781,
4316.1884765625,0.717325628016836,-0.0938677054161433,-0.690383314872985,-0.0019172415469677,1.36182838719616,1.42996291670267,1.23137524759912,
4365.224609375,0.716564673851055,-0.0969233857736867,-0.690748712100831,-0.00267249133553707,1.38404342844097,1.42516300604635,1.25029872085549,
4414.2607421875,0.716863889887133,-0.0996338543809633,-0.690054102363628,-0.00214341974623036,1.38241403534651,1.4218138429301,1.2440479808745,
4463.296875,0.716757907735769,-0.104196174384922,-0.689489830863599,-0.00224322925176664,1.39237927074049,1.41525041305882,1.24763254711973,
4512.3330078125,0.699361950149512,0.0460729303835223,-0.69643453440467,-0.154107388069156,1.40126066781229,1.41780729440091,1.68615113204643,
4561.36962890625,0.661064286155339,0.164756356860657,-0.678889048640804,-0.273786435163467,1.41655293491798,1.41439818483774,2.04914219098166,
4610.40576171875,0.612040313829095,0.262187075199734,-0.64627390027898,-0.372819846124622,1.40352608172204,1.40683514605528,2.33824574671727,
4659.44189453125,0.556796224038604,0.346648221287384,-0.602264055785592,-0.455072502666702,1.36273950997494,1.404332438789,2.57300551938338,
4708.47802734375,0.497372371507124,0.421749684596829,-0.549869070117042,-0.521911806086503,1.3201326779339,1.41069820511884,2.78696949462708,
4757.51416015625,0.435061705110324,0.491623112714298,-0.49202987183899,-0.571781980312172,1.33488775187259,1.43160980556624,3.04243489174697,
4806.55078125,0.373194731777855,0.551857165023101,-0.432042800623147,-0.607880234927596,1.41689471413133,1.45582714763439,-2.93851542284719,
4855.5869140625,0.314500549326938,0.59886666654656,-0.372101370516254,-0.635601046437458,1.51067291637778,1.47414329414579,-2.64609021866485,
4904.623046875,0.259224518070393,0.635854504980659,-0.314168238089719,-0.655583721505176,1.64390439292605,1.48821313333281,-2.333387005029,
4953.6591796875,0.207799859293279,0.664564090207019,-0.261240781328128,-0.668526022422523,1.83511225614298,1.4949938930106,-1.98311484753042,
5002.6953125,0.160435652216932,0.687283821581943,-0.21508500043248,-0.675010957450624,2.06067918567962,1.49156481616183,-1.6188598782457,
5051.73193359375,0.116622678547093,0.706225111463284,-0.175920811749399,-0.67579368950931,2.25354214576603,1.47650281684355,-1.30524877326787,
5100.76806640625,0.0795358713733072,0.717375657382989,-0.143556330198594,-0.677080343400342,2.29120354567534,1.46376551503164,-1.16767060240577,
5149.80419921875,0.0529691750156566,0.719899998923757,-0.116455549321717,-0.682184991831331,2.22709477833826,1.46631757811145,-1.15500717836127,
5198.84033203125,0.0297922786532096,0.721685156954325,-0.0937849199222789,-0.685191464599226,2.17668891338398,1.4665680841728,-1.14012996761567,
5247.87646484375,0.0089434091908798,0.722872536622797,-0.0755290596126946,-0.68678284223078,2.12733254340933,1.46363656641065,-1.13396536064294,
5296.9130859375,0.173455089346419,0.689267391220042,-0.239506709515919,-0.661407840501911,2.26665907851049,1.46937267433667,-1.4683711683297,
5345.94921875,0.129170176903235,0.701449679736363,-0.188105523794813,-0.675203468677717,2.21628110415208,1.47952607655874,-1.37833886722176,
5394.9853515625,0.110770307760586,0.708918443007627,-0.146323155011034,-0.680994944467199,2.41947987997274,1.50685223817877,-1.08791993795222,
5444.021484375,0.0999135495840597,0.716124325523297,-0.114928360843763,-0.681156887124459,2.88856840519999,1.51697224349892,-0.558148917852376,
5493.0576171875,0.0946206181687392,0.719797183601898,-0.0891732416354353,-0.681899615832396,-2.86845241958917,1.51664361979719,0.0123830341624296,
5542.09423828125,0.0837684472308683,0.72600512999326,-0.0716064718233678,-0.678801820611148,-2.77927158707726,1.5018469597577,0.142011837194245,
5591.13037109375,0.0669424889319539,0.731331646890472,-0.0591948591951327,-0.67614251018327,-2.9127399882975,1.49196136444361,0.0500909207729836,
5640.16650390625,0.0473900567257479,0.734464747568915,-0.0508131569436181,-0.67508054347869,-3.12961447478918,1.48665014732734,-0.127137300491121,
5689.20263671875,0.0217925381884929,0.737733004468204,-0.045305491191382,-0.673218026990906,2.83961618049483,1.47364951817283,-0.397015231755996,
5738.23876953125,-0.00580403276025388,0.740401834750961,-0.0416936482424585,-0.670845046189776,2.5678872668199,1.45161092223527,-0.624556703928701,
5787.275390625,-0.0311379082825049,0.741337555962469,-0.0379206725774542,-0.669336299164072,2.38186079002582,1.42958850976541,-0.769348135960102,
5836.3115234375,-0.0553113123529658,0.740973697509935,-0.0336547630021813,-0.668405561954354,2.2396625133242,1.40825306508657,-0.871200519446694,
5885.34765625,-0.0805625290791774,0.739818465486992,-0.0284126767431442,-0.667361249124587,2.12052943779278,1.38546014881082,-0.946977444522673,
5934.3837890625,-0.104046710452752,0.737901343252841,-0.0239904330258375,-0.666408544957856,2.02310115785455,1.36303564252032,-1.0045996505397,
5983.419921875,-0.11745857146385,0.732847122973109,-0.0193786761372255,-0.669897787166727,1.93215404082859,1.35737956212311,-1.06982587105063,
6032.45654296875,0.0388137997578925,0.71628860720761,-0.178012661960737,-0.673598999638946,2.02312639541568,1.36452441984366,-1.42797725168918,
6081.49267578125,0.0103790165766489,0.717992926434058,-0.141328477017317,-0.681472446390553,1.95075755351115,1.37824131349294,-1.40679955768465,
6130.52880859375,-0.0174337968128115,0.720117821205704,-0.11335525905863,-0.684307658553074,1.90624093954466,1.37872979228298,-1.37173876743399,
6179.56494140625,0.121075709210315,0.687121338735712,-0.266393997639654,-0.665010658948281,2.00087493391434,1.36254386552376,-1.69888423651011,
6228.60107421875,0.234231237025863,0.636712474155773,-0.383777725270901,-0.626456391492385,2.09428332187894,1.3584099221737,-1.95733529225809,
6277.6376953125,0.325454331633144,0.575561502344834,-0.480058887164997,-0.576499696351772,2.17491225738642,1.35171054605236,-2.18704880132831,
6326.673828125,0.400637675044462,0.507310341069129,-0.558688857642994,-0.519607959451024,2.24452631659247,1.34613042573027,-2.39982906231066,
6375.7099609375,0.287457371321288,0.593600401675148,-0.478729007851902,-0.579504408822998,2.22292983775809,1.29872545672141,-2.07580340659253,
6424.74609375,0.389995176775784,0.499021155465293,-0.575479403427488,-0.517402265863274,2.23171758104784,1.30642795043255,-2.42926852969104,
6473.7822265625,0.472682543897215,0.409787248379472,-0.63590342883624,-0.45196510147881,2.22794214916863,1.33181651786568,-2.73369783026352,
6522.81884765625,0.540630967860947,0.323143276774866,-0.672344973567798,-0.388907207162653,2.14768406530559,1.36221914965748,-3.07384836308832,
6571.85498046875,0.590145773441805,0.242621530321678,-0.696153659221828,-0.328987601385219,2.03977143211372,1.37711966918336,2.8761168613063,
6620.89111328125,0.629791317210117,0.171796822677006,-0.706679335074124,-0.272860891048948,1.89997429167032,1.3909672951073,2.5423539492833,
6669.92724609375,0.66007962940518,0.106411062511726,-0.708903222324626,-0.224561327920031,1.72544482978744,1.3897552246523,2.19987154448016,
6718.96337890625,0.683508955039521,0.0561641187219244,-0.704784414577461,-0.181493881763755,1.56940542898411,1.39077461396386,1.90849292102491,
6768,0.701082660204299,0.0158508500201454,-0.697964695386918,-0.145179675257763,1.43209633677916,1.38758848514866,1.66128802400125,
6817.0361328125,0.716354002244612,-0.0204956138505682,-0.687125766406096,-0.119478259201625,1.29453214074918,1.36822763646566,1.43535215450572,
6866.072265625,0.731417447060981,-0.0484827929156515,-0.67290213483414,-0.0994014781658277,1.15777417482477,1.34540265387281,1.23025965383147,
6915.1083984375,0.741690377989513,-0.0682770659030589,-0.66214970990714,-0.0824098728268174,1.07504789392709,1.32923946887369,1.0951817106256,
6964.14453125,0.749424935705109,-0.0791090947765262,-0.653697542255118,-0.0691631413156569,1.00459528897162,1.32055064631871,0.990418640759389,
7013.18115234375,0.751539759198588,-0.093624106946172,-0.650799416259611,-0.0536901921994155,0.99946317201022,1.31773253258534,0.942525269539423,
7062.21728515625,0.755378206208747,-0.106708479094797,-0.64524597438813,-0.0409230816293547,0.976798244157235,1.30957707426426,0.882929971756601,
7111.25341796875,0.761281979522742,-0.129397037007959,-0.634106757607767,-0.0401842559177267,0.991182881378889,1.26989131285238,0.863488681355785,
7160.28955078125,0.765261042559517,-0.185962563284702,-0.614486125490743,-0.0469069651190445,1.09664932668552,1.17590585746159,0.895760873239452,
7209.32568359375,0.779631689147739,-0.248652467917931,-0.572400220140152,-0.0520035331345103,1.11174603359285,1.04847032145216,0.822877728008701,
7258.3623046875,0.762131727141555,-0.0660295578968294,-0.607904652188398,-0.212714037655916,0.958768075955682,1.11637690106558,1.1720876880892,
7307.3984375,0.757464465143481,-0.149435708770027,-0.614943195649064,-0.160503642059042,1.13172852187731,1.08354962604617,1.14785739330431,
7356.4345703125,0.760758683796308,-0.177219071033219,-0.61163579805708,-0.125464243614309,1.15072364010327,1.08895940811472,1.07533669454053,
7405.470703125,0.759946488678053,-0.20982047533795,-0.604607496308081,-0.113606680626311,1.1934331070135,1.05777314333551,1.05264743597888,
7454.5068359375,0.755266329148513,-0.236151529636475,-0.604355990646885,-0.0925152077990696,1.24560568026165,1.0535906741391,1.03509794074935,
7503.54345703125,0.720470470992727,-0.0620108281973043,-0.662183425213776,-0.19644355165277,1.25206208407614,1.19387983129003,1.44590885928268,
7552.57958984375,0.694697734077347,0.0462464407847351,-0.652651531473783,-0.29883491002135,1.15511837815101,1.20665854492143,1.65657658445599,
7601.61572265625,0.737532033885307,-0.0138002044077546,-0.629293961005003,-0.244632712436297,1.0068643698983,1.1719173111375,1.34147137391016,
7650.65185546875,0.74107778085069,-0.021900345651465,-0.640324326548958,-0.200770651289941,1.01711648303664,1.2234118872304,1.27465276443528,
7699.68798828125,0.802498856810483,0.019901339822443,-0.577206534442579,-0.149773622804312,0.400567000457683,1.20093244550594,0.645296436737021,
7748.724609375,0.807677707664359,-0.0604329710622581,-0.580230287190911,-0.0856585686139286,0.552776307133923,1.18613329876782,0.589122838054352,
7797.7607421875,0.804590869216275,-0.0850998717915695,-0.586775013031968,-0.0329640573381265,0.534161320554718,1.21859950521561,0.45925444691671,
7846.796875,0.817988971548572,-0.0648847122684392,-0.571559016307413,-0.00207543163089494,0.31048549871869,1.20766349348898,0.220144528475339,
7895.8330078125,0.843501750252794,-0.0364759387781899,-0.53587235473328,-0.00388878430014305,0.154087052942395,1.12841510820067,0.10684665041593,
7944.869140625,0.841719989395094,-0.0713544940294913,-0.534866541798538,-0.0182695949323362,0.322713598149834,1.11476764105578,0.24562638644196,
7993.90576171875,0.941094916001818,-0.0475026962352087,-0.333750799042797,-0.0263487583049004,0.137595142463018,0.676001762839112,0.104411524237854,
8042.94189453125,0.923230582259369,-0.0625475076010936,-0.376272667171133,-0.046389451536307,0.209029599139488,0.760066683327949,0.184162830327965,
8091.97802734375,0.899594985624401,0.0918086475173363,-0.350996603442061,-0.243107832972547,0.00743642313609276,0.742522255964946,0.530768808264974,
8141.01416015625,0.824251403973165,0.205197493947545,-0.361196747603771,-0.384760342351407,-0.0918522714299249,0.853122548681389,0.831705867823673,
8190.05029296875,0.757032130854066,0.297740405484425,-0.332435396634469,-0.477220819810919,-0.21835600945468,0.906749179324652,1.01821132590409,
8239.0869140625,0.685279328603385,0.383948822033864,-0.292015360711994,-0.545621272455488,-0.370333485712312,0.960024240258407,1.15041772593762,
8288.123046875,0.605226156253907,0.455938818401403,-0.257281570091428,-0.599689325694683,-0.493957264211663,1.03188978870762,1.27752539016398,
8337.1591796875,0.524219094138464,0.51608207256805,-0.223135957167969,-0.639581097542172,-0.6074985497241,1.10641078843511,1.38600541470753,
8386.1953125,0.446328126895907,0.564400126152215,-0.1901520543124,-0.667896621478002,-0.710082255421754,1.17752996530706,1.47799117606766,
8435.2314453125,0.374095746005219,0.601585136688008,-0.159475622996548,-0.68754288724903,-0.797417130281844,1.24236490997663,1.55931100844571,
8484.267578125,0.309398339235659,0.630256784512272,-0.131893559762691,-0.699752200530725,-0.877261256047633,1.30039001399191,1.62359844167734,
8533.3037109375,0.252979685518069,0.652667873564718,-0.107800793926759,-0.705977984331274,-0.959324806351412,1.35163956324365,1.66315960692547,
8582.3408203125,0.205350962631796,0.669521669432353,-0.0872444771829959,-0.708491437850716,-1.04286571964139,1.39468371822949,1.68027880760606,
8631.376953125,0.165633988441818,0.681690143532478,-0.0700972852406564,-0.709189890428097,-1.12263985991669,1.430085123462,1.68317646951964,
8680.4130859375,0.132644114341025,0.690291128508647,-0.0560172343824216,-0.709059776242517,-1.19657729724407,1.45916830301091,1.67699025846849,
8729.44921875,0.106116501904114,0.696368419070434,-0.0445392231435106,-0.708397184174776,-1.27104365841527,1.48203780299467,1.65687337940676,
8778.4853515625,0.0846157819214685,0.701061484914016,-0.0351972020364954,-0.707187472166169,-1.36258925561852,1.50035842117292,1.6092533783107,
8827.521484375,0.0672059207588102,0.70458444621006,-0.0277000775260993,-0.705887263009379,-1.47064501224097,1.51488897478507,1.53657676883922,
8876.5576171875,0.0538106884802969,0.707428519875262,-0.021771832886164,-0.704397108430429,-1.6116479554979,1.5252802517464,1.42297619358672,
8925.59375,0.0433470608224192,0.710053900134185,-0.017126770495397,-0.702603134745845,-1.8048762353619,1.53224481423186,1.25115151539705,
8974.6298828125,0.0350297502712493,0.711688783800791,-0.0134171401764972,-0.701492674200928,-1.97733454803448,1.53699928766407,1.09572065875029,
9023.666015625,0.0276877974126379,0.712536029428175,-0.010425388590821,-0.701011486292413,-2.13249491751947,1.54144204980997,0.955185216524452,
9072.703125,0.0218188355073746,0.712855765044176,-0.00815364184503176,-0.700923758182762,-2.26739059485608,1.54513981263494,0.831807912137937,
9121.7392578125,0.0181465065794147,0.713425485259968,-0.0063734090579353,-0.700467101966625,-2.3867436450296,1.54603582664822,0.720168215713886,
9170.775390625,0.014869631681543,0.713820336402498,-0.00510612844671554,-0.700152375447063,-2.50718405479497,1.54704122544055,0.606155675416411,
9219.8115234375,0.0128098954798409,0.71371406694941,-0.00410717407404744,-0.7003079810608,-2.55384354468232,1.54819228396454,0.563822660914436,
9268.84765625,0.0110025916694126,0.713798460207052,-0.00321530125325312,-0.700257354849236,-2.60963993195166,1.54870500044594,0.511844019177369,
9317.8837890625,0.00976963912180749,0.714108485813026,-0.00253008175021116,-0.69996230136172,-2.6598775525181,1.54832250404978,0.464319351422331,
9366.919921875,0.00892001098436439,0.714689013576947,-0.00206584489189668,-0.699382427260889,-2.71280766476449,1.54707779547265,0.413247393561201,
9415.9560546875,0.00756303175227991,0.714585479829155,-0.00164537121517201,-0.699505314720063,-2.7611316156922,1.54788599877405,0.367437443024634,
9464.9921875,0.00675625321701401,0.714656295800157,-0.00123546567086178,-0.699442067322407,-2.78784725241801,1.54790688466264,0.342442603551133,
9514.0283203125,0.00592621448044166,0.714808904453323,-0.000881522571304333,-0.699294167724949,-2.82240656748616,1.54772392858634,0.309557814171012,
9563.0654296875,0.00609195772713331,0.714794220477252,-0.000636357990179694,-0.699308019024433,-2.79812319032341,1.54757572742422,0.333953510661747,
9612.1015625,0.00483829053359193,0.714371890852848,-0.000476016789147877,-0.699749359350944,-2.84791481181443,1.54921592380233,0.286161821059888,
9661.1376953125,0.00409410375896909,0.714317746743959,-0.000373969879624147,-0.699809442025165,-2.88742677398594,1.54961432076417,0.247846704347462,
9710.173828125,0.0038460982604684,0.714534482040665,-0.000290883695530391,-0.699589591753426,-2.90511985203074,1.54907083123281,0.230621872024999,
9759.2099609375,0.00341767282790763,0.714355380811469,-0.000201888074560623,-0.699774727079614,-2.92195682784353,1.54968021830943,0.214516702720842,
9808.24609375,0.00378307023307809,0.714484496039744,-0.000168576534595779,-0.699641025727049,-2.89993961693598,1.54919066758651,0.236064230821343,
9857.2822265625,0.0035242681840606,0.714734045329217,-0.000121990617948477,-0.699387452775204,-2.92084680422207,1.54856555657954,0.215588936434493,
9906.318359375,0.00296547184422984,0.714964810851545,-6.06072923724831E-05,-0.699154147200395,-2.9577509922198,1.54806192758718,0.179561859447554,
