Time (s),q0,q1,q2,q3
4739.586,0.77046156743,0.01637522279,-0.6372759176,-0.00047962296483
4739.6355,0.76996633848,0.019247973464,-0.63779397777,-0.00044163813059
4739.685,0.76871024178,0.017557453393,-0.63935587708,-0.0006020425238
4739.7345,0.76818571991,0.016353552442,-0.64001790811,-0.00058167460134
4739.784,0.76719390536,0.015163051665,-0.64123590746,-0.00032313810877
4739.8335,0.76676563511,0.017069066329,-0.64170013205,0.00021981629186
4739.883,0.76638376887,0.018200235028,-0.64212437117,0.00098092795018
4739.9325,0.76569553363,0.021458547991,-0.64284379239,0.0013187470177
4739.982,0.764843082,0.022690561714,-0.64381560229,0.001291732683
4740.0315,0.76410355948,0.023201111493,-0.64467524522,0.0011344703562
4740.081,0.76432759962,0.022413755293,-0.64443784249,0.00090066665156
4740.13,0.76490211161,0.022892700752,-0.64373916564,0.00075533231685
4740.1795,0.76458848868,0.025186322068,-0.64402632659,0.00042756437709
4740.229,0.76515378795,0.026970730334,-0.64328239246,0.00015505878676
4740.2785,0.76521765503,0.027899077405,-0.64316667074,-0.00046428263886
4740.328,0.76493984084,0.026742609,-0.64354551852,-0.0010189964306
4740.3775,0.76547460793,0.027078251512,-0.64289456537,-0.0014038261459
4740.427,0.76557188275,0.025559530798,-0.64283969215,-0.0018796062085
4740.4765,0.76635029414,0.023012098367,-0.64200695226,-0.0021778984948
4740.526,0.76689807579,0.023062372218,-0.64135063292,-0.002198634835
4740.5755,0.76756144262,0.022481159256,-0.6405773299,-0.0021711047678
4740.625,0.7681857215,0.020425786901,-0.63989710104,-0.0022769696425
4740.6745,0.76870952837,0.017435296717,-0.63935624133,-0.0022952311285
4740.724,0.76958029026,0.014496047174,-0.6383808271,-0.0024415260316
4740.7735,0.76925339646,0.012578531533,-0.63881559769,-0.0023716529433
4740.8225,0.76852721393,0.011099676878,-0.6397165655,-0.0023311886613
4740.872,0.7675461985,0.0066015294375,-0.6409547806,-0.0024944344532
4740.9215,0.76640067665,0.0042359890166,-0.64234382659,-0.002543161575
